texto,label
 CENTRAL  DE  ATENDIMENTO  COVID   3512 3167 3512 3168 3512  3187 3512 3188   PROTOCOLO PARA TRATAMENTO DE COVID 19 SINAIS E SINTOMAS LEVES    ANOSMIA    AGEUSIA    CORIZA    DIARREIA    DOR ABDOMINAL    FEBRE    MIALGIA    TOSSE    FADIGA    CEFALEIA    SINAIS E SINTOMAS MODERADOS  A  TOSSE PERSISTENTE   FEBRE PERSISTENTE DIÁRIA OU  B  TOSSE PERSISTENTE   PIORA PROGRESSIVA DE OUTRO SINTOMA RELACIONADO A    COVID 19  ADINAMIA  PROSTRAÇÃO  HIPOREXIA  DIARREIA  OU  C  PELO MENOS UM DOS SINTOMAS ACIMA   PRESENÇA DE FATOR DE RISCO   SINAIS DE GRAVIDADE    SÍNDROME RESPIRATÓRIA AGUDA GRAVE – SÍNDROME GRIPAL QUE APRESENTE   DISPNEIA DESCONFORTO RESPIRATÓRIO OU PRESSÃO PERSISTENTE NO TÓRAX OU   SATURAÇÃO DE O2 MENOR QUE 95  EM AR AMBIENTE OU COLORAÇÃO AZULADA DE LÁBIOS OU ROSTO   ORIENTAÇÃO PARA PRESCRIÇÃO EM PACIENTES ADULTOS   A  FASE 1  1º AO 5º DIA  E FASE 2  6º AO 14º DIA  PARA CASOS DE SINAIS E   SINTOMAS LEVES ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS  PSF  ANA NERI    DIFOSFATO DE CLOROQUINA   D1  500MG 12 12H  300 MG DE CLOROQUINA BASE    D2 AO D5  500 MG 24 24H  300 MG DE CLOROQUINA BASE     SULFATO DE ZINCO 100 MG  50 MG VO DE 12 12 HORAS POR 10 DIAS   IVERMECTINA 6 MG   1 CP A CADA 30 KG DOSE ÚNICA   AZITROMICINA   500MG 1X AO DIA  DURANTE 5 DIAS  OU  SULFATO DE HIDROXICLOROQUINA   D1  400MG 12 12H   D2 AO D5  400MG 24 24H     AZITROMICINA   500MG 1X AO DIA  DURANTE 5 DIAS    SULFATO DE ZINCO 100 MG  50 MG VO DE 12 12 HORAS POR 10 DIAS   IVERMECTINA 6 MG   1 CP A CADA 30 KG DOSE ÚNICA  B  FASE 3  APÓS 14º DIA  PARA CASOS DE SINAIS E SINTOMAS LEVES  ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS  PSF  ANA NERI     PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA DOS  CASOS LEVES   SINAIS E SINTOMAS LEVES  SÍNDROMES GRIPAIS  PSF  ANA NERI     PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA ,5
QUANDO NÃO FOR POSSÍVEL REALIZAR A OXIMETRIA     NOS PACIENTES COM DEFICIÊNCIA OU PRESUNÇÃO DE DEFICIÊNCIA DE VITAMINA   D  CONSIDERAR A REPOSIÇÃO CONFORME NECESSIDADE CLÍNICA      INVESTIGAR E TRATAR ANEMIA     ZINCO – PARA PACIENTES ADULTOS  CONSIDERAR A ADMINISTRAÇÃO DE SULFATO   DE ZINCO CONCOMITANTE AO TRATAMENTO COM CLOROQUINA HIDROXICLOROQUINA   AZITROMICINA     EXAMES  LABORATORIAIS  DE  RELEVÂNCIA  NA  COVID 19   HEMOGRAMA   COMPLETO  PROTEÍNA C REATIVA  DE PREFERÊNCIA ULTRA SENSÍVEL   AST  TGO  E ALT  TGP  ,6
O OBJETO DO PREGÃO CONSISTE NA AQUISIÇÃO DE MEDICAMENTOS  AZITROMICINA   PARA O COMBATE AO CORONAVÍRUS  COVID 19   EM CARÁTER DE URGÊNCIA  PARA ATENDER ÀS NECESSIDADES DA REDE   DA SECRETARIA MUNICIPAL DE SAÚDE DE VÁRZEA GRANDE ,6
DESTACOU QUE O CICLO MEDICAMENTOSO UTILIZADO NO TRATAMENTO CONTRA A  COVID 19  CONSISTE NA UTILIZAÇÃO DE HIDROXICLOROQUINA 400MG   AZITROMICINA 500MG E IVERMECTINA  6MG ,6
DESSA FORMA  OS DEFENDENTES ASSEVERARAM NÃO HAVER OUTRO MEIO SE NÃO  RECORRER  À  DISPENSA  DE  LICITAÇÃO  PARA  ATENDER  A  DEMANDA  DO  MUNICÍPIO   UMA  VEZ  QUE  A  AZITROMICINA 500MG É FUNDAMENTAL PARA O TRATAMENTO DA COVID 19  SENDO NECESSÁRIA A AQUISIÇÃO  URGENTE DESSE MEDICAMENTO ,6
COM ISSO   VERIFICO  QUE  O PERIGO DA  DEMORA  PERÍCULUM IN MORA  ESTÁ  CARACTERIZADO  PELO POSSÍVEL PAGAMENTO DE DESPESAS SUPERFATURADAS  RESULTADO UM PREJUÍZO  DE MAIS DE R  180 000 00 AOS COFRES PÚBLICOS  VALOR ESSE QUE PODERIA SER UTILIZADOS NA COMPRA DE  NOVOS COMPRIMIDOS DO MEDICAMENTO AZITROMICINA 500MG DESTINADOS AO TRATAMENTO DO COVID 19    RESULTANDO NO SALVAMENTO DE CENTENAS DE VIDAS ,6
CONTRATADO  RINALDI   COGO LTDA RESUMO DO OBJETO  DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO   DE  AZITROMICINA  PARA  O  ENFRENTAMENTO  DO  COVID 19  ATENDENDO  AS  NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE  ELEMENTO  DE  DESPESA   DOTAÇÃO   3216  –  03 110 10 122 0022 2342 339030000000  –  ACOES  SAUDE  P ENFRENTAMENTO  CORONAVIRUS COVID 19   VALOR  TOTAL  ESTIMADO   R  82 970 00   OITENTA  E  DOIS  MIL  NOVECENTOS E SETENTA REAIS   VIGÊNCIA  10 07 2020 A 10 10 2020 DATA DO  RECONHECIMENTO   10 07 2020  PELO  ILMO ,0
CRISTINA MARIA DE LIMA PREGOEIRA    LICITAÇÃO  PREFEITURA MUNICIPAL DE ARAPUTANGA MT TERMO DE RATIFICAÇÃO   DISPENSA DE LICITAÇÃO Nº 025 2020   A PREFEITURA MUNICIPAL DE ARAPUTANGA MT  ATRAVÉS DO PREFEITO MUNICIPAL   SR   JOEL  MARINS  DE  CARVALHO   TORNA  PÚBLICO  QUE   EM  VIRTUDE  DE  TER  CONCORDADO  COM  A  JUSTIFICATIVA APRESENTADA PELA SECRETÁRIA MUNICIPAL DE ADMINISTRAÇÃO E EMISSÃO DE PARECER JURÍDICO   FAVORÁVEL À CONTRATAÇÃO NAS FORMAS DA LEI APRESENTADO PELO PROCURADOR JURÍDICO DO MUNICÍPIO  NO   PROCESSO AZITROMICINA  CONCENTRAÇÃO DOSAGEM DE 500MG  FORMA FARMACÊUTICA COMPRIMIDO   FORMA  DE APRESENTAÇÃO EM COMPRIMIDOS EMBALADOS EM BLISTER  CONTENDO DADOS DE IDENTIFICAÇÃO LOTE E   VALIDADE   VIA  ORAL  EM CARÁTER  EMERGENCIAL  E AZITROMICINA  500MG  CAIXA  COM 3  COMPRIMIDOS   EM   CARÁTER EMERGENCIAL  PARA SER USADO NO COMBATE AO NOVO CORONAVÍRUS  COVID 19  ,0
CRISTINA MARIA DE LIMA PREGOEIRA  PREFEITURA MUNICIPAL DE ARAPUTANGA MT TERMO DE RATIFICAÇÃO   DISPENSA DE LICITAÇÃO Nº 027 2020   A PREFEITURA MUNICIPAL DE ARAPUTANGA MT  ATRAVÉS DO PREFEITO MUNICIPAL   SR   JOEL  MARINS  DE  CARVALHO   TORNA  PÚBLICO  QUE   EM  VIRTUDE  DE  TER  CONCORDADO  COM  A   JUSTIFICATIVA APRESENTADA PELA SECRETÁRIA MUNICIPAL DE ADMINISTRAÇÃO E EMISSÃO DE PARECER JURÍDICO   FAVORÁVEL À CONTRATAÇÃO NAS FORMAS DA LEI APRESENTADO PELO PROCURADOR JURÍDICO DO MUNICÍPIO  NO   PROCESSO  DE  AQUISIÇÃO  DE  AZITROMICINA   CONCENTRAÇÃO DOSAGEM  DE  500MG   FORMA  FARMACÊUTICA  COMPRIMIDO   FORMA  DE  APRESENTAÇÃO EM COMPRIMIDOS EMBALADOS  EM BLISTER   CONTENDO  DADOS DE  IDENTIFICAÇÃO  LOTE E VALIDADE  VIA ORAL  EM CARÁTER EMERGENCIAL  PARA SER USADO NO COMBATE AO NOVO   CORONAVÍRUS  COVID 19  ,0
MARCOS DA SILVA  PREGOEIRO      PREFEITURA MUNICIPAL DE ALTA FLORESTA  PROCEDIMENTO ADMINISTRATIVO  TERMO DE CIÊNCIA E CONSENTIMENTO HIDROXICLOROQUINA CLOROQUINA  EM  ASSOCIAÇÃO  COM  AZITROMICINA  PARA   COVID 19  DIAGNÓSTICO E TRATAMENTO FUI DEVIDAMENTE INFORMADO  A    EM LINGUAGEM CLARA E OBJETIVA PELO A    MÉDICO A   DE QUE AS AVALIAÇÕES MÉDICAS OU LABORATORIAIS REVELARAM POSSIBILIDADE OU COMPROVAÇÃO  DE DIAGNÓSTICO  COVID 19 CAUSADA PELO CORONAVÍRUS SARS COV 2 E COM BASE NESTE DIAGNÓSTICO   ME  FOI  ORIENTADO  O  SEGUINTE  TRATAMENTO PROCEDIMENTO   CLOROQUINA  OU  HIDROXICLOROQUINA  EM  ASSOCIAÇÃO COM AZITROMICINA ,6
UM ESTUDO FRANCÊS MOSTROU QUE A ELIMINAÇÃO DO CORONAVÍRUS DA  GARGANTA DE PORTADORES DA COVID 19 SE DEU DE FORMA MAIS RÁPIDA COM A UTILIZAÇÃO   DA COMBINAÇÃO DE HIDROXICLOROQUINA E O ANTIBIÓTICO AZITROMICINA  QUANDO COMPARADOS  A PACIENTES QUE NÃO USARAM AS DROGAS ,6
COMPREENDI   PORTANTO  QUE NÃO EXISTE GARANTIA DE RESULTADOS POSITIVOS   PARA A COVID 19 E QUE O MEDICAMENTO PROPOSTO PODE INCLUSIVE APRESENTAR EFEITOS COLATERAIS    ESTOU CIENTE DE QUE O TRATAMENTO COM CLOROQUINA OU HIDROXICLOROQUINA  ASSOCIADA À AZITROMICINA PODE CAUSAR OS EFEITOS COLATERAIS DESCRITOS ACIMA E OUTROS MENOS GRAVES  OU  MENOS  FREQUENTES   OS  QUAIS  PODEM  LEVAR  À  DISFUNÇÃO  DE  ÓRGÃOS   AO  PROLONGAMENTO  DA   INTERNAÇÃO  À INCAPACIDADE TEMPORÁRIA OU PERMANENTE E ATÉ AO ÓBITO ,6
QUANDO NÃO FOR POSSÍVEL REALIZAR A OXIMETRIA  L   NOS  PACIENTES  COM  DEFICIÊNCIA  OU  PRESUNÇÃO  DE  DEFICIÊNCIA  DE  VITAMINA  D    CONSIDERAR A REPOSIÇÃO CONFORME NECESSIDADE CLÍNICA  M  INVESTIGAR E TRATAR ANEMIA   N   ZINCO  – PARA  PACIENTES  ADULTOS   CONSIDERAR  A ADMINISTRAÇÃO  DE  SULFATO  DE  ZINCO  CONCOMITANTE AO TRATAMENTO COM CLOROQUINA HIDROXICLOROQUINA   AZITROMICINA  O EXAMES LABORATORIAIS DE RELEVÂNCIA NA COVID 19  HEMOGRAMA COMPLETO  PROTEÍNA  C REATIVA  DE PREFERÊNCIA ULTRA SENSÍVEL   AST  TGO  E ALT  TGP  ,6
FISCAL DO CONTRATO  NAIARA PARANAÍBA FILGUEIRA  EXTRATO DO CONTRATO Nº 055 2020 CONTRATANTE  PREFEITURA MUNICIPAL DE CAMPO VERDE CONTRATADO   CENTERMEDI  COMÉRCIO  DE  PRODUTOS   HOSPITALARES LTDA – CNPJ  03 652 030 0001 70 OBJETO   DISPENSA  DE  LICITAÇÃO  EM  CARÁTER  EMERGENCIAL  PARA  A   AQUISIÇÃO  DE MEDICAMENTO  AZITROMICINA 500MG   PARA TRATAMENTO  DE PACIENTES ACOMETIDOS  PELO CORONAVÍRUS  COVID 19  ,6
AO DIA  DURANTE 5 DIAS    IVERMECTINA 6 MG – CONFORME  PESO DO PACIENTE  TESTE  RÁPIDO  COVID  19  A  PARTIR DO 8º DIA  PCR SWAB DO 3º AO 7º DIA DE   ELETROCARDIOGRAMA   DIAGNÓSTICO  DIFERENCIAL  SOROLOGIA DENGUE  RECOMENDAÇÃO  PARA  PRESCRIÇÃO EM GESTANTES  PRESCREVER DO 1º AO 14º DIA   DIFOSFATO DE CLOROQUINA D1  500MG 12 12H D2 AO D5  500 MG 24 24H   AZITROMICINA 500MG 1X AO DIA  DURANTE 5 DIAS  APÓS O 14º  DIA PRESCREVER  TRATAMENTO SINTOMÁTICO ,6
EXAMES   TESTE  RÁPIDO  COVID  19  A PARTIR  DO  8º  DIA  PCR SWAB DO 3º AO 7º DIA DE  SINTOMAS  HEMOGRAMA PCR   TGO   TGP   UREIA  CREATININA  INFLUENZA  H1N1  ELETROCARDIOGRAMA   D  DIMERO  DIAGNÓSTICO  DIFERENCIAL  FAZER SOROLOGIA DENGUE  RECOMENDAÇÃO  PARA  PRESCRIÇÃO EM PACIENTES  PEDIÁTRICOS  FASE 1  1 AO 5º DIA   FASE 2  6º AO 14 DIA   CLOROQUINA BASE  6MG KG DIA  POR 5 DIAS 1X AO DIA  MÁXIMO  DE  300MG DIA     AZITROMICINA  10MG KG  NO  PRIMEIRO  DIA   SEGUIDA  DE  5MG KG  SEGUIDA POR 04 DIAS COM LIMITE DE  500MG DIA ,6
HEMOGRAMA PCR   TGO   TGP   UREIA  CREATININA  INFLUENZA  H1N1  ELETROCARDIOGRAMA   D  DIMERO  DIAGNÓSTICO  DIFERENCIAL  FAZER SOROLOGIA DENGUE  PACIENTES HOSPITALIZADOS COM FORMAS GRAVES DA COVID 19 CASOS CRÍTICOS DA  COVID 19  RECOMENDAÇÃO  PARA  PRESCRIÇÃO  EM  PACIENTES  ADULTOS  SULFATO DE HIDROXICLOROQUINA  D1  400MG 12 12H  D2 AO D5  400MG 24 24H     AZITROMICINA 500MG 1X AO DIA  DURANTE 5  DIAS ,6
  CONSIDERAR USO DE CORTICÓIDE PARA  MATURAÇÃO PULMONAR  EXAMES  TESTE  RÁPIDO  COVID  19  A  PARTIR DO 8º DIA PCR SWAB DO  3º AO 7º DIA DE SINTOMAS  HEMOGRAMA  PCR UREIA CREATININA TGO E TGP  INFLUENZA  H1N1 TOMOGRAFIA D DIMERO TROPONINA PAINEL CARDÍACO ELETROCARDIOGRAMA  SOROLOGIA DENGUE  RECOMENDAÇÃO  PARA  PRESCRIÇÃO EM PACIENTES  PEDIÁTRICO S  FASE 1  1 AO 5º DIA   FASE 2  6º AO 14 DIA  CLOROQUINA BASE  6MG KG DIA  POR  5  DIAS  1X AO DIA  MÁXIMO DE 300MG DIA    AZITROMICINA  10MG KG  NO  PRIMEIRO  DIA   SEGUIDA DE 5MG KG SEGUIDA POR 04 DIAS COM  LIMITE DE 500MG DIA ,6
NOTA FINAL COLOCAÇÃO  408118 DEUZA MARIA DE ARAÚJO 28 11 1972 50 5 8  406529 MARCIA JESUS  BARRETO  DE OLIVEIRA 27 03 1981 50 5 9  421044 EDILEUSA  SOARES GUIMARAES 28 04 1962 50 0 10         FÁBIO SCHROETER PREFEITO MUNICIPAL   EXTRATO DO CONTRATO Nº 061 2020  CONTRATANTE  PREFEITURA MUNICIPAL DE CAMPO VERDE CONTRATADO  DROGARIA ULTRAPOPULAR PRIMAVERA DO LESTE S A   – FILIAL 01 – CNPJ  15 684 294 0001 88 OBJETO  LICITAÇÃO EM CARÁTER EMERGENCIAL PARA AQUISIÇÃO DE AZITROMICINA   500MG PARA TRATAMENTO DE PACIENTES ACOMETIDOS PELO CORONAVÍRUS  COVID 19  ,6
OBJETO CONTRATAÇÃO EMERGENCIAL PARA AQUISIÇÃO DE MEDICAMENTOS  DEXAMETASONA   AZITROMICINA  ÁCIDO ASCÓRBICO E IVERMECTINA  PARA FINS DE ENFRENTAMENTO DA  EMERGÊNCIA  DE  SAÚDE  PÚBLICA  DE  IMPORTÂNCIA  INTERNACIONAL  DECORRENTE  DO  NOVO CORONAVÍRUS  CAUSADOR DA COVID 19 ,6
26 DA  LEI 8666 93  COM FULCRO NO ARTIGO 24  INCISO II DA LEI FEDERAL 8 666 93 E ALTERAÇÕES  A DISPENSA  DE  LICITAÇÃO  Nº  011 2020  A  FAVOR  DA  CONTRATAÇÃO  DA  EMPRESA  MD  –  COMÉRCIO     EMPREENDIMENTOS FARMACÊUTICOS LTDA  CADASTRADA NO CNPJ MF SOB Nº  14 234 142 0001 28   OBJETIVANDO A AQUISIÇÃO DE MEDICAMENTOS AZITROMICINA 500MG COMPRIMIDOS E PREDNISONA 20   MG  COMPRIMIDOS   PARA  SEREM  UTILIZADOS  NO  TRATAMENTO  DE  PACIENTES  COM  COVID 19  DE  INTERESSE DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE MARCELÂNDIA MT  NO VALOR DE R   32 250 00  TRINTA E DOIS MIL  DUZENTOS E CINQUENTA REAIS  ,0
COMUNICAMOS QUE CONFORME EDITAL PUBLICADO EM MEIOS ELETRÔNICOS  REFERENTE AO PREGÃO ELETRÔNICO Nº 003 2020  REGISTRO DE PREÇOS Nº 026 2020  CUJA ABERTURA SE DEU EM   03 07 2020  SAGRARAM SE VENCEDORA DO CERTAME A EMPRESA   EASY SOLUÇOES DIAGNOSTICAS LTDA ME  CNPJ Nº 19 993 061 0001 25  ITEM DESCRIÇÃO UND QTD MARCA R  UNT  01 TESTE RÁPIDO  PARA DETECÇÃO  QUALITATIVA DE  IGG IGM DO  COVID 19   PARA SER  USADO  EM  AMOSTRAS DE SANGUE TOTAL  SORO E PLASMA   UND 500 KOVALENT 69 99  ITENS DESERTOS  E OU FRACASADOS ITEM UNID DESCRIÇÃO ESPECIFICAÇÃO ESPECIFICAÇÃO TÉCNICA QUANT  02 UN COMPRIMIDOS DE AZITROMICINA 500MG 5 000 03 UN COMPRIMIDOS DE IVERMECTINA 6 MG 5 000 04 UN CEFTRIAXONA 1G IV  FRASCO AMPOLA  500 05 UN AMPOLAS DE ENOXAPARINA 40 MG  SERINGAS  90  PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012 COORDENAÇÃO SECRETARIA GERAL DO TRIBUNAL PLENO  TELEFONE  65  3613 7678    E MAIL  DOC TCE TCE MT GOV BR  RUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO  S N  EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ MT – CEP 78049 915    DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO  ANO 9  Nº 1947 DIVULGAÇÃO TERÇA FEIRA  7 DE JULHO DE 2020   – PÁGINA 130 PUBLICAÇÃO QUARTA FEIRA  8 DE JULHO DE 2020  06 UN COMPRIMIDOS DE HIDROXICLOROQUINA 400 MG 2800 07 UN FRASCOS DE ACEBROFILINA 50MG 5ML 200 08 UN COMPRIMIDOS DEXAMETASONA 4 MG 2800 09 UN AMPOLAS DE DEXAMETASONA 4 MG ML 1000 10 UN FRASCOS DE DIPIRONA 500 MG  10ML  200 11 UN COMPRIMIDOS PARACETAMOL 500 MG 6000 12 UN KIT PCR SEM CONTROLE 100  VERA   MT  03 DE JULHO DE 2020 ,2
ITEM QTDE UNIDADE MATERIAL   SERVIÇO MARCA VALOR UNITÁRIO VALOR TOTAL   1 15000 COMPRIMIDO HIDROXICLOROQUINA   SULFATO     CONCENTRACAO DOSAGEM  400  MG FORMA  FARMACEUTICA  COMPRIMIDO VIA DE   APSEN 1 40 21 000 00  ADMINISTRACAO ORAL  2 40000 UNIDADE AZITROMICINA 500 MG COMPRIMIDO PHARLAB 2 30 92 000 00  5 3000 COMPRIMIDO NITAZOXANIDA     CONCENTRACAO DOSAGEM  500  MG FORMA  FARMACEUTICA  COMPRIMIDO  REVESTIDO VIA DE ADMINISTRACAO ORAL  ALTHAIA 5 20 15 600 00  19 15000 UNIDADE IVERMECTINA  6 MG COMPRIMIDO ABBOT 2 46 36 900 00  28 1500 UNIDADE TESTE     RAPIDO  PARA  DETECCAO  DO  VIRUS  COVID 19   CORONAVIRUS   IGG  E  IGM  MULTILASER 54 50 81 750 00  TOTAL R  247 250 00  CLÁUSULA SEGUNDA – DA VIGÊNCIA DA ATA DE REGISTRO DE PREÇOS  2 1 A PRESENTE ATA TERÁ VALIDADE POR 12  DOZE  MESES  CONTADOS A PARTIR DA DATA DE SUA PUBLICAÇÃO NO DIÁRIO OFICIAL DO ESTADO DE MATO GROSSO   PODENDO SER PRORROGADA NA   FORMA DA LEI E CONFORME DECRETO MUNICIPAL Nº ,6
ANTONIO DOMINGO RUFATTO  PREFEITO MUNICIPAL  RATIFICAÇÃO DE ATO DE DISPENSA DE LICITAÇÃO Nº  031 2020  EU  SR  ANTONIO DOMINGO RUFATTO  PREFEITO DO MUNICÍPIO DE PARANAÍTA –   MT   RATIFICO  O  ATO  DE  DISPENSA  DE  LICITAÇÃO  Nº  031 2020   OBJETIVANDO  RECONHECER  E  TORNAR  PÚBLICO  A  CONTRATAÇÃO  DA  EMPRESA  TOP  NORTE  COMERCIO  DE  MATERIAL  MEDICO  HOSPITALAR  EIRELI   INSCRITA  NO  CNPJ  Nº  22 862 531 0001 26   PARA  FORNECIMENTO  E OU  EXECUÇÃO DO OBJETO  CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE MEDICAMENTO  E  INSUMOS   AZITROMICINA  E  LUVAS    QUE  SERÃO  USADOS  NO  MANEJO  E  TRATAMENTO  DE PACIENTES COM SINTOMAS DE COVID 19  QUE PROCURAM O   CENTRO DE REFERÊNCIA A SÍNDROME GRIPAIS DE PARANAÍTA MT  CONFORME   PROTOCOLO  DE  TRATAMENTO  APROVADO  PELA  EQUIPE  MÉDICA  DA  PREFEITURA MUNICIPAL DE PARANAÍTA MT   E O VALOR GLOBAL DE  R  27 120 00  VINTE E  SETE  MIL  CENTO  E  VINTE  REAIS    CONFORME  LEGISLAÇÃO  VIGENTE   APLICA SE  A  DISPENSA  DE  LICITAÇÃO  FUNDAMENTADO NA LEI 8 666 93  ART ,0
AFIRMOU QUE FOI ACOSTADO À PRESENTE DISPENSA DE LICITAÇÃO  03   TRÊS   ORÇAMENTOS  BUSCANDO  O  MELHOR  PREÇO  E QUE  A  PANDEMIA  ALTEROU  OS  PREÇOS  DE  VÁRIOS   PRODUTOS  COMO  POR EXEMPLO  DA AZITROMICINA  QUE CUSTA  EM MÉDIA  03  TRÊS  VEZES MAIS DO QUE O  VALOR NORMAL ,6
ADRIANO XAVIER PIVETTA PREFEITO     PREFEITURA MUNICIPAL DE NOVA NAZARÉ  LICITAÇÃO  RATIFICAÇÃO DO ATO DE DISPENSA DE LICITAÇÃO PROCESSO Nº 045 2020 DISPENSA DE LICITAÇÃO Nº 027 2020   RATIFICO  O  ATO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO   QUE  DISPENSOU  LICITAÇÃO COM FUNDAMENTO NO ARTIGO 24  INCISO IV  DA LEI FEDERAL Nº 8 666 93  C C ARTIGO 4º  4 A E 4 B  DA  LEI  FEDERAL  Nº  13 979  DE  06  DE  FEVEREIRO  DE  2020  E  ALTERAÇÕES  POSTERIORES  PELA  MEDIDA  PROVISÓRIA Nº 926 2020 DE 20 03 2020 E ARTIGO 4º DO DECRETO MUNICIPAL Nº 2030 2020 DE 23 03 2020   E ALTERAÇÕES POSTERIORES A FAVOR DA EMPRESA  INOVAÇÕES COMERCIO DE MEDICAMENTOS E  PRODUTOS PARA SAUDE LTDA  CNPJ Nº 32 138 304 0001 06  COM SEDE À RUA GENERAL OSORIO  Nº 150  BAIRRO CENTRO  ASSIS CHATEAURBRIND PR  QUE IRÁ IRÁ FORNECER MEDICAMENTOS  IVERMECTINA   AZITROMICINA  DIPORONA E VITAMINA B1  PARA TRATAMENTO DO CORONA VÍRUS  COVID 19  PERFAZENDO  O  VALOR  TOTAL  DE  R   18 508 50   DEZOITO  MIL   QUINHENTOS  E  OITO  REAIS  E  CINQUENTA  CENTAVOS    CONFORME  SOLICITADO  PELA  SECRETARIA  MUNICIPAL  DE  SAÚDE   FACE  AO  DISPOSTO  NO  ART ,0
OBJETO   CONTRATAÇÃO  DE  EMPRESA  ESPECIALIZADA  PARA  A  AQUISIÇÃO  DE  MEDICAMENTO  AZITROMICINA  500MG   PARA  COMPOR  O  KIT   COVID 19 PRESCRITO PARA OS PACIENTES COM SINTOMAS MODERADOS A GRAVES EM DECORRÊNCIA AO   CORONAVÍRUS   COVID 19    EM  ATENDIMENTO  A  SECRETARIA  DE  SAÚDE  DO  MUNICÍPIO  DE  PARANATINGA MT  COM FULCRO NA LEI FEDERAL 13 979 2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA  Nº 926 2020 ,6
OBJETO   CONTRATAÇÃO  DE  EMPRESA  ESPECIALIZADA PARA A  AQUISIÇÃO DE MEDICAMENTO AZITROMICINA 500MG  PARA COMPOR O  KIT  COVID 19  PRESCRITO  PARA  OS  PACIENTES  COM  SINTOMAS  MODERADOS  A  GRAVES  EM  DECORRÊNCIA AO CORONAVÍRUS  COVID 19  EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE  PARANATINGA MT  COM FULCRO NA LEI FEDERAL 13 979 2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA  Nº  926 2020 ,6
HUMBERTO DOMINGUES FERREIRA PREFEITO  MUNICIPAL    LICITAÇÃO    AVISO DE LICITAÇÃO PREGÃO PRESENCIAL N º 035 2020    O  MUNICÍPIO  DE  GUIRATINGA MT   ATRAVÉS  DO  PREGOEIRO  OFICIAL   TORNA   PÚBLICO QUE REALIZARÁ LICITAÇÃO NA MODALIDADE AQUISIÇÃO DE MEDICAMENTOS EMERGENCIAIS  DE  HIDROXICLOROQUINA  400G   IVERMECTINA  6MG   AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO IMPERMEÁVEL  EM COMBATE AO   COVID  19   PARA SECRETARIA MUNICIPAL DE SAÚDE   DO  MUNICIPIO  DE  GUIRATINGA –   MT  CONFORME DESCRIÇÃO NO ANEXO I DO EDITAL  A SESSÃO PÚBLICA ACONTECERÁ NA SEDE DA PREFEITURA  MUNICIPAL DE GUIRATINGA NO DIA 09 DE SETEMBRO DE 2020 ,0
HUMBERTO DOMINGUES FERREIRA PREFEITO MUNICIPAL    TERMO DE REFERÊNCIA DISPENSA DE LICITAÇÃO N º 040 2020    OBJETO  “AQUISIÇÃO DE MEDICAMENTOS HIDROXICLOROQUINA   400G   IVERMECTINA 6MG   AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E  MACAÇÃO  LAMINADO  IMPERMEÁVEL   EM  COMBATE  AO  COVID  19   PARA SECRETARIA  MUNICIPAL  DE  SAÚDE   DO  MUNICIPIO  DE  GUIRATINGA  –  MT   ATRAVÉS  DE  DISPENSA  DE  LICITAÇÃO  NOS TERMOS DO ART ,0
